event_date,event_name,fighter1,fighter2,winner,round_,time,win_method_finish,win_method_type
May 18 2013,UFC on FX: Belfort vs. Rockhold,Hacran Dias,Nik Lentz,Nik Lentz,3,5.0,22,8
May 18 2013,UFC on FX: Belfort vs. Rockhold,Mike Rio,Francisco Trinaldo,Francisco Trinaldo,1,3.08,2,7
May 18 2013,UFC on FX: Belfort vs. Rockhold,John Cholish,Gleison Tibau,Gleison Tibau,2,2.34,10,7
May 18 2013,UFC on FX: Belfort vs. Rockhold,Michel Prazeres,Paulo Thiago,Paulo Thiago,3,5.0,22,8
May 18 2013,UFC on FX: Belfort vs. Rockhold,Iliarde Santos,Iuri Alcantara,Iuri Alcantara,1,2.31,30,2
May 18 2013,UFC on FX: Belfort vs. Rockhold,Roger Hollett,Fabio Maldonado,Fabio Maldonado,3,5.0,22,8
May 18 2013,UFC on FX: Belfort vs. Rockhold,Azamat Gashimov,John Lineker,John Lineker,2,1.07,30,2
May 18 2013,UFC on FX: Belfort vs. Rockhold,Chris Cariaso,Jussier Formiga,Jussier Formiga,3,5.0,22,8
May 18 2013,UFC on FX: Belfort vs. Rockhold,Jeremy Larsen,Lucas Martins,Lucas Martins,3,0.13,30,2
May 25 2013,UFC 160: Velasquez vs Silva 2,Antonio Silva,Cain Velasquez,Cain Velasquez,1,1.21,30,2
May 25 2013,UFC 160: Velasquez vs Silva 2,Mark Hunt,Junior Dos Santos,Junior Dos Santos,3,4.18,16,2
May 25 2013,UFC 160: Velasquez vs Silva 2,James Te Huna,Glover Teixeira,Glover Teixeira,1,2.38,10,7
May 25 2013,UFC 160: Velasquez vs Silva 2,Gray Maynard,TJ Grant,TJ Grant,1,2.07,31,2
May 25 2013,UFC 160: Velasquez vs Silva 2,KJ Noons,Donald Cerrone,Donald Cerrone,3,5.0,22,8
May 25 2013,UFC 160: Velasquez vs Silva 2,Rick Story,Mike Pyle,Mike Pyle,3,5.0,22,6
May 25 2013,UFC 160: Velasquez vs Silva 2,Max Holloway,Dennis Bermudez,Dennis Bermudez,3,5.0,22,6
May 25 2013,UFC 160: Velasquez vs Silva 2,Colton Smith,Robert Whittaker,Robert Whittaker,3,0.41,30,2
May 25 2013,UFC 160: Velasquez vs Silva 2,Abel Trujillo,Khabib Nurmagomedov,Khabib Nurmagomedov,3,5.0,22,8
May 25 2013,UFC 160: Velasquez vs Silva 2,Nah-Shon Burrell,Stephen Thompson,Stephen Thompson,3,5.0,22,8
May 25 2013,UFC 160: Velasquez vs Silva 2,Brian Bowles,George Roop,George Roop,2,1.43,30,2
May 25 2013,UFC 160: Velasquez vs Silva 2,Estevan Payan,Jeremy Stephens,Jeremy Stephens,3,5.0,22,8
June 08 2013,UFC on FUEL TV 10,Minotauro Nogueira,Fabricio Werdum,Fabricio Werdum,2,2.41,3,7
June 08 2013,UFC on FUEL TV 10,William Patolino,Leonardo Santos,Leonardo Santos,2,4.43,2,7
June 08 2013,UFC on FUEL TV 10,Rafael Feijao,Thiago Silva,Thiago Silva,1,4.29,30,2
June 08 2013,UFC on FUEL TV 10,Jason High,Erick Silva,Erick Silva,1,1.11,3,7
June 08 2013,UFC on FUEL TV 10,Eddie Mendez,Daniel Sarafian,Daniel Sarafian,1,2.2,2,7
June 08 2013,UFC on FUEL TV 10,Mike Wilkinson,Rony Jason,Rony Jason,1,1.24,37,7
June 08 2013,UFC on FUEL TV 10,Vaughan Lee,Raphael Assuncao,Raphael Assuncao,2,1.51,3,7
June 08 2013,UFC on FUEL TV 10,Godofredo Pepey,Felipe Arantes,Felipe Arantes,1,3.32,6,2
June 08 2013,UFC on FUEL TV 10,Leandro Silva,Ildemar Alcantara,Ildemar Alcantara,3,5.0,22,8
June 08 2013,UFC on FUEL TV 10,Mizuto Hirota,Rodrigo Damm,Rodrigo Damm,3,5.0,22,6
June 08 2013,UFC on FUEL TV 10,Karlos Vemola,Caio Magalhaes,Caio Magalhaes,2,2.49,32,7
June 08 2013,UFC on FUEL TV 10,Anthony Smith,Antonio Braga Neto,Antonio Braga Neto,1,1.52,20,7
June 15 2013,UFC 161: Evans vs Henderson,Dan Henderson,Rashad Evans,Rashad Evans,3,5.0,22,6
June 15 2013,UFC 161: Evans vs Henderson,Roy Nelson,Stipe Miocic,Stipe Miocic,3,5.0,22,8
June 15 2013,UFC 161: Evans vs Henderson,Igor Pokrajac,Ryan Jimmo,Ryan Jimmo,3,5.0,22,8
June 15 2013,UFC 161: Evans vs Henderson,Rosi Sexton,Alexis Davis,Alexis Davis,3,5.0,22,8
June 15 2013,UFC 161: Evans vs Henderson,Pat Barry,Shawn Jordan,Shawn Jordan,1,0.59,31,2
June 15 2013,UFC 161: Evans vs Henderson,Tyron Woodley,Jake Shields,Jake Shields,3,5.0,22,6
June 15 2013,UFC 161: Evans vs Henderson,Sam Stout,James Krause,James Krause,3,4.47,10,7
June 15 2013,UFC 161: Evans vs Henderson,Kenny Robertson,Sean Pierson,Sean Pierson,3,5.0,22,3
June 15 2013,UFC 161: Evans vs Henderson,Edwin Figueroa,Roland Delorme,Roland Delorme,3,5.0,22,8
June 15 2013,UFC 161: Evans vs Henderson,John Maguire,Mitch Clarke,Mitch Clarke,3,5.0,22,8
June 15 2013,UFC 161: Evans vs Henderson,Dustin Pague,Yves Jabouin,Yves Jabouin,3,5.0,22,6
July 06 2013,UFC 162: Silva vs Weidman,Anderson Silva,Chris Weidman,Chris Weidman,2,1.18,30,2
July 06 2013,UFC 162: Silva vs Weidman,Charles Oliveira,Frankie Edgar,Frankie Edgar,3,5.0,22,8
July 06 2013,UFC 162: Silva vs Weidman,Roger Gracie,Tim Kennedy,Tim Kennedy,3,5.0,22,8
July 06 2013,UFC 162: Silva vs Weidman,Tim Boetsch,Mark Munoz,Mark Munoz,3,5.0,22,8
July 06 2013,UFC 162: Silva vs Weidman,Dennis Siver,Cub Swanson,Cub Swanson,3,2.24,31,2
July 06 2013,UFC 162: Silva vs Weidman,Chris Leben,Andrew Craig,Andrew Craig,3,5.0,22,6
July 06 2013,UFC 162: Silva vs Weidman,Kazuki Tokudome,Norman Parke,Norman Parke,3,5.0,22,8
July 06 2013,UFC 162: Silva vs Weidman,Dave Herman,Gabriel Gonzaga,Gabriel Gonzaga,1,0.17,30,2
July 06 2013,UFC 162: Silva vs Weidman,Rafaello Oliveira,Edson Barboza,Edson Barboza,2,1.44,17,2
July 06 2013,UFC 162: Silva vs Weidman,Seth Baczynski,Brian Melancon,Brian Melancon,1,4.59,31,2
July 06 2013,UFC 162: Silva vs Weidman,David Mitchell,Mike Pierce,Mike Pierce,2,2.55,19,2
July 27 2013,UFC on Fox: Johnson vs Moraga,John Moraga,Demetrious Johnson,Demetrious Johnson,5,3.43,3,7
July 27 2013,UFC on Fox: Johnson vs Moraga,Jake Ellenberger,Rory MacDonald,Rory MacDonald,3,5.0,22,8
July 27 2013,UFC on Fox: Johnson vs Moraga,Bobby Voelker,Robbie Lawler,Robbie Lawler,2,0.24,16,2
July 27 2013,UFC on Fox: Johnson vs Moraga,Jessica Andrade,Liz Carmouche,Liz Carmouche,2,3.57,31,2
July 27 2013,UFC on Fox: Johnson vs Moraga,Michael Chiesa,Jorge Masvidal,Jorge Masvidal,2,4.59,4,7
July 27 2013,UFC on Fox: Johnson vs Moraga,Tim Means,Danny Castillo,Danny Castillo,3,5.0,22,8
July 27 2013,UFC on Fox: Johnson vs Moraga,Mac Danzig,Melvin Guillard,Melvin Guillard,2,2.47,30,2
July 27 2013,UFC on Fox: Johnson vs Moraga,Yves Edwards,Daron Cruickshank,Daron Cruickshank,3,5.0,22,6
July 27 2013,UFC on Fox: Johnson vs Moraga,Trevor Smith,Ed Herman,Ed Herman,3,5.0,22,6
July 27 2013,UFC on Fox: Johnson vs Moraga,Julie Kedzie,Germaine de Randamie,Germaine de Randamie,3,5.0,22,6
July 27 2013,UFC on Fox: Johnson vs Moraga,Aaron Riley,Justin Salas,Justin Salas,3,5.0,22,6
July 27 2013,UFC on Fox: Johnson vs Moraga,John Albert,Yaotzin Meza,Yaotzin Meza,2,2.49,32,7
August 03 2013,UFC 163: Aldo vs Jung,Chan Sung Jung,Jose Aldo,Jose Aldo,4,2.0,31,2
August 03 2013,UFC 163: Aldo vs Jung,Lyoto Machida,Phil Davis,Phil Davis,3,5.0,22,8
August 03 2013,UFC 163: Aldo vs Jung,Thiago Santos,Cezar Ferreira,Cezar Ferreira,1,0.47,10,7
August 03 2013,UFC 163: Aldo vs Jung,Tom Watson,Thales Leites,Thales Leites,3,5.0,22,8
August 03 2013,UFC 163: Aldo vs Jung,Jose Maria,John Lineker,John Lineker,2,1.03,31,2
August 03 2013,UFC 163: Aldo vs Jung,Vinny Magalhaes,Anthony Perosh,Anthony Perosh,1,0.14,30,2
August 03 2013,UFC 163: Aldo vs Jung,Sheila Gaff,Amanda Nunes,Amanda Nunes,1,2.08,6,2
August 03 2013,UFC 163: Aldo vs Jung,Neil Magny,Sergio Moraes,Sergio Moraes,1,3.13,37,7
August 03 2013,UFC 163: Aldo vs Jung,Iliarde Santos,Ian McCall,Ian McCall,3,5.0,22,8
August 03 2013,UFC 163: Aldo vs Jung,Josh Clopton,Rani Yahya,Rani Yahya,3,5.0,22,8
August 03 2013,UFC 163: Aldo vs Jung,Ednaldo Oliveira,Francimar Barroso,Francimar Barroso,3,5.0,22,8
August 03 2013,UFC 163: Aldo vs Jung,Bristol Marunde,Viscardi Andrade,Viscardi Andrade,1,1.36,30,2
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Mauricio Rua,Chael Sonnen,Chael Sonnen,1,4.47,10,7
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Alistair Overeem,Travis Browne,Travis Browne,1,4.08,16,2
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Iuri Alcantara,Urijah Faber,Urijah Faber,3,5.0,22,8
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Mike Pyle,Matt Brown,Matt Brown,1,0.29,19,2
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Uriah Hall,John Howard,John Howard,3,5.0,22,6
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Joe Lauzon,Michael Johnson,Michael Johnson,3,5.0,22,8
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Brad Pickett,Michael McDonald,Michael McDonald,2,3.43,37,7
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Brad Pickett,Michael McDonald,Michael McDonald,2,3.43,37,7
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Max Holloway,Conor McGregor,Conor McGregor,3,5.0,22,8
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Mike Brown,Steven Siler,Steven Siler,1,0.5,30,2
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Daniel Pineda,Diego Brandao,Diego Brandao,3,5.0,22,8
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Cole Miller,Manvel Gamburyan,Manvel Gamburyan,3,5.0,22,8
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Cody Donovan,Ovince Saint Preux,Ovince Saint Preux,1,2.07,31,2
August 17 2013,UFC Fight Night: Shogun vs Sonnen,Ramsey Nijem,James Vick,James Vick,1,0.58,10,7
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Martin Kampmann,Carlos Condit,Carlos Condit,4,0.54,30,2
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Donald Cerrone,Rafael Dos Anjos,Rafael Dos Anjos,3,5.0,22,8
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Brian Melancon,Kelvin Gastelum,Kelvin Gastelum,1,2.26,32,7
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Robert Whittaker,Court McGee,Court McGee,3,5.0,22,6
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Erik Perez,Takeya Mizugaki,Takeya Mizugaki,3,5.0,22,6
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Bubba McDaniel,Brad Tavares,Brad Tavares,3,5.0,22,8
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Papy Abedi,Dylan Andrews,Dylan Andrews,3,1.32,30,2
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Justin Edwards,Brandon Thatch,Brandon Thatch,1,1.23,30,2
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Hatsu Hioki,Darren Elkins,Darren Elkins,3,5.0,22,8
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,James Head,Jason High,Jason High,1,1.41,10,7
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Benny Alloway,Zak Cummings,Zak Cummings,1,4.19,4,7
August 28 2013,UFC Fight Night: Condit vs Kampmann 2,Abel Trujillo,Roger Bowling,Roger Bowling,2,4.57,22,0
August 31 2013,UFC 164: Henderson vs Pettis 2,Benson Henderson,Anthony Pettis,Anthony Pettis,1,4.41,3,7
August 31 2013,UFC 164: Henderson vs Pettis 2,Frank Mir,Josh Barnett,Josh Barnett,1,1.56,19,2
August 31 2013,UFC 164: Henderson vs Pettis 2,Clay Guida,Chad Mendes,Chad Mendes,3,0.3,30,2
August 31 2013,UFC 164: Henderson vs Pettis 2,Brandon Vera,Ben Rothwell,Ben Rothwell,3,1.54,31,2
August 31 2013,UFC 164: Henderson vs Pettis 2,Erik Koch,Dustin Poirier,Dustin Poirier,3,5.0,22,8
August 31 2013,UFC 164: Henderson vs Pettis 2,Jamie Varner,Gleison Tibau,Gleison Tibau,3,5.0,22,6
August 31 2013,UFC 164: Henderson vs Pettis 2,Louis Gaudinot,Tim Elliott,Tim Elliott,3,5.0,22,8
August 31 2013,UFC 164: Henderson vs Pettis 2,Pascal Krauss,Hyun Gyu Lim,Hyun Gyu Lim,1,3.58,19,2
August 31 2013,UFC 164: Henderson vs Pettis 2,Kyung Ho Kang,Chico Camus,Chico Camus,3,5.0,22,8
August 31 2013,UFC 164: Henderson vs Pettis 2,Nikita Krylov,Soa Palelei,Soa Palelei,3,1.34,31,2
August 31 2013,UFC 164: Henderson vs Pettis 2,Ryan Couture,Al Iaquinta,Al Iaquinta,3,5.0,22,8
August 31 2013,UFC 164: Henderson vs Pettis 2,Jared Hamman,Magnus Cedenblad,Magnus Cedenblad,1,0.57,10,7
September 04 2013,UFC Fight Night: Teixeira vs Bader,Ryan Bader,Glover Teixeira,Glover Teixeira,1,2.55,30,2
September 04 2013,UFC Fight Night: Teixeira vs Bader,Yushin Okami,Jacare Souza,Jacare Souza,1,2.47,30,2
September 04 2013,UFC Fight Night: Teixeira vs Bader,Jussier Formiga,Joseph Benavidez,Joseph Benavidez,1,3.07,19,2
September 04 2013,UFC Fight Night: Teixeira vs Bader,Francisco Trinaldo,Piotr Hallmann,Piotr Hallmann,2,3.5,18,7
September 04 2013,UFC Fight Night: Teixeira vs Bader,Tor Troeng,Rafael Natal,Rafael Natal,3,5.0,22,8
September 04 2013,UFC Fight Night: Teixeira vs Bader,Marcos Vinicius,Ali Bagautinov,Ali Bagautinov,3,3.28,30,2
September 04 2013,UFC Fight Night: Teixeira vs Bader,Felipe Arantes,Kevin Souza,Kevin Souza,3,5.0,22,6
September 04 2013,UFC Fight Night: Teixeira vs Bader,Junior Hernandez,Lucas Martins,Lucas Martins,1,1.1,32,7
September 04 2013,UFC Fight Night: Teixeira vs Bader,Joao Zeferino,Elias Silverio,Elias Silverio,3,5.0,22,8
September 04 2013,UFC Fight Night: Teixeira vs Bader,Keith Wisniewski,Ivan Jorge,Ivan Jorge,3,5.0,22,8
September 04 2013,UFC Fight Night: Teixeira vs Bader,Yuri Villefort,Sean Spencer,Sean Spencer,3,5.0,22,6
September 21 2013,UFC 165: Jones vs Gustafsson,Alexander Gustafsson,Jon Jones,Jon Jones,5,5.0,22,8
September 21 2013,UFC 165: Jones vs Gustafsson,Eddie Wineland,Renan Barao,Renan Barao,2,0.35,35,2
September 21 2013,UFC 165: Jones vs Gustafsson,Matt Mitrione,Brendan Schaub,Brendan Schaub,1,4.06,4,7
September 21 2013,UFC 165: Jones vs Gustafsson,Costas Philippou,Francis Carmont,Francis Carmont,3,5.0,22,8
September 21 2013,UFC 165: Jones vs Gustafsson,Pat Healy,Khabib Nurmagomedov,Khabib Nurmagomedov,3,5.0,22,8
September 21 2013,UFC 165: Jones vs Gustafsson,Mike Ricci,Myles Jury,Myles Jury,3,5.0,22,6
September 21 2013,UFC 165: Jones vs Gustafsson,Ivan Menjivar,Wilson Reis,Wilson Reis,3,5.0,22,8
September 21 2013,UFC 165: Jones vs Gustafsson,Chris Clements,Stephen Thompson,Stephen Thompson,2,1.27,30,2
September 21 2013,UFC 165: Jones vs Gustafsson,Dustin Kimura,Mitch Gagnon,Mitch Gagnon,1,4.05,10,7
September 21 2013,UFC 165: Jones vs Gustafsson,Renee Forte,John Makdessi,John Makdessi,1,2.01,30,2
September 21 2013,UFC 165: Jones vs Gustafsson,Jesse Ronson,Michel Prazeres,Michel Prazeres,3,5.0,22,6
September 21 2013,UFC 165: Jones vs Gustafsson,Roland Delorme,Alex Caceres,Alex Caceres,3,5.0,22,6
September 21 2013,UFC 165: Jones vs Gustafsson,Nandor Guelmino,Daniel Omielanczuk,Daniel Omielanczuk,3,3.18,30,2
October 09 2013,UFC Fight Night: Maia vs Shields,Demian Maia,Jake Shields,Jake Shields,5,5.0,22,6
October 09 2013,UFC Fight Night: Maia vs Shields,Erick Silva,Dong Hyun Kim,Dong Hyun Kim,2,3.01,30,2
October 09 2013,UFC Fight Night: Maia vs Shields,Matt Hamill,Thiago Silva,Thiago Silva,3,5.0,22,8
October 09 2013,UFC Fight Night: Maia vs Shields,Joey Beltran,Fabio Maldonado,Fabio Maldonado,3,5.0,22,6
October 09 2013,UFC Fight Night: Maia vs Shields,Mike Pierce,Rousimar Palhares,Rousimar Palhares,1,0.31,13,7
October 09 2013,UFC Fight Night: Maia vs Shields,TJ Dillashaw,Raphael Assuncao,Raphael Assuncao,3,5.0,22,6
October 09 2013,UFC Fight Night: Maia vs Shields,Ildemar Alcantara,Igor Araujo,Igor Araujo,3,5.0,22,8
October 09 2013,UFC Fight Night: Maia vs Shields,David Mitchell,Yan Cabral,Yan Cabral,3,5.0,22,8
October 09 2013,UFC Fight Night: Maia vs Shields,Iliarde Santos,Chris Cariaso,Chris Cariaso,2,4.31,31,2
October 09 2013,UFC Fight Night: Maia vs Shields,Garett Whiteley,Alan Patrick,Alan Patrick,1,3.54,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Junior Dos Santos,Cain Velasquez,Cain Velasquez,5,3.09,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Roy Nelson,Daniel Cormier,Daniel Cormier,3,5.0,22,8
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Diego Sanchez,Gilbert Melendez,Gilbert Melendez,3,5.0,22,8
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Shawn Jordan,Gabriel Gonzaga,Gabriel Gonzaga,1,1.33,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Darrell Montague,John Dodson,John Dodson,1,4.13,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,CB Dollaway,Tim Boetsch,Tim Boetsch,3,5.0,22,6
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Nate Marquardt,Hector Lombard,Hector Lombard,1,1.48,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Jessica Eye,Sarah Kaufman,Sarah Kaufman,3,5.0,22,5
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,George Sotiropoulos,KJ Noons,KJ Noons,3,5.0,22,8
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,TJ Waldburger,Adlan Amagov,Adlan Amagov,1,3.0,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Mike Rio,Tony Ferguson,Tony Ferguson,1,1.52,4,7
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Jeremy Larsen,Andre Fili,Andre Fili,2,0.53,30,2
October 19 2013,UFC 166: Velasquez vs Dos Santos 3,Dustin Pague,Kyoji Horiguchi,Kyoji Horiguchi,2,3.51,31,2
October 26 2013,UFC Fight Night: Machida vs Munoz,Mark Munoz,Lyoto Machida,Lyoto Machida,1,3.1,16,2
October 26 2013,UFC Fight Night: Machida vs Munoz,Melvin Guillard,Ross Pearson,Ross Pearson,1,1.57,22,0
October 26 2013,UFC Fight Night: Machida vs Munoz,Ryan Jimmo,Jimi Manuwa,Jimi Manuwa,2,4.41,22,2
October 26 2013,UFC Fight Night: Machida vs Munoz,Jon Tuck,Norman Parke,Norman Parke,3,5.0,22,8
October 26 2013,UFC Fight Night: Machida vs Munoz,Alessio Sakara,Nico Musoke,Nico Musoke,1,3.07,3,7
October 26 2013,UFC Fight Night: Machida vs Munoz,Phil Harris,John Lineker,John Lineker,1,2.51,30,2
October 26 2013,UFC Fight Night: Machida vs Munoz,Piotr Hallmann,Al Iaquinta,Al Iaquinta,3,5.0,22,8
October 26 2013,UFC Fight Night: Machida vs Munoz,Andrew Craig,Luke Barnatt,Luke Barnatt,2,2.12,32,7
October 26 2013,UFC Fight Night: Machida vs Munoz,Rosi Sexton,Jessica Andrade,Jessica Andrade,3,5.0,22,8
October 26 2013,UFC Fight Night: Machida vs Munoz,Andy Ogle,Cole Miller,Cole Miller,3,5.0,22,8
October 26 2013,UFC Fight Night: Machida vs Munoz,Rob Whiteford,Jimy Hettes,Jimy Hettes,2,2.17,37,7
October 26 2013,UFC Fight Night: Machida vs Munoz,Michael Kuiper,Bradley Scott,Bradley Scott,1,4.17,10,7
November 09 2013,UFC Fight Night: Belfort vs Henderson,Dan Henderson,Vitor Belfort,Vitor Belfort,1,1.17,16,2
November 09 2013,UFC Fight Night: Belfort vs Henderson,Daniel Sarafian,Cezar Ferreira,Cezar Ferreira,3,5.0,22,6
November 09 2013,UFC Fight Night: Belfort vs Henderson,Igor Pokrajac,Rafael Feijao,Rafael Feijao,1,1.18,19,2
November 09 2013,UFC Fight Night: Belfort vs Henderson,Paulo Thiago,Brandon Thatch,Brandon Thatch,1,2.1,19,2
November 09 2013,UFC Fight Night: Belfort vs Henderson,Santiago Ponzinibbio,Ryan LaFlare,Ryan LaFlare,3,5.0,22,8
November 09 2013,UFC Fight Night: Belfort vs Henderson,Rony Jason,Jeremy Stephens,Jeremy Stephens,1,0.4,16,2
November 09 2013,UFC Fight Night: Belfort vs Henderson,Godofredo Pepey,Sam Sicilia,Sam Sicilia,1,1.42,31,2
November 09 2013,UFC Fight Night: Belfort vs Henderson,Thiago Perpetuo,Omari Akhmedov,Omari Akhmedov,1,3.31,22,2
November 09 2013,UFC Fight Night: Belfort vs Henderson,Justin Salas,Thiago Tavares,Thiago Tavares,1,2.38,32,7
November 09 2013,UFC Fight Night: Belfort vs Henderson,Daron Cruickshank,Adriano Martins,Adriano Martins,2,2.49,3,7
November 09 2013,UFC Fight Night: Belfort vs Henderson,Jose Maria,Dustin Ortiz,Dustin Ortiz,3,3.19,31,2
November 16 2013,UFC 167: St-Pierre vs Hendricks,Johny Hendricks,Georges St-Pierre,Georges St-Pierre,5,5.0,22,6
November 16 2013,UFC 167: St-Pierre vs Hendricks,Chael Sonnen,Rashad Evans,Rashad Evans,1,4.05,31,2
November 16 2013,UFC 167: St-Pierre vs Hendricks,Rory MacDonald,Robbie Lawler,Robbie Lawler,3,5.0,22,6
November 16 2013,UFC 167: St-Pierre vs Hendricks,Josh Koscheck,Tyron Woodley,Tyron Woodley,1,4.38,30,2
November 16 2013,UFC 167: St-Pierre vs Hendricks,Tim Elliott,Ali Bagautinov,Ali Bagautinov,3,5.0,22,8
November 16 2013,UFC 167: St-Pierre vs Hendricks,Evan Dunham,Donald Cerrone,Donald Cerrone,2,3.49,37,7
November 16 2013,UFC 167: St-Pierre vs Hendricks,Ed Herman,Thales Leites,Thales Leites,3,5.0,22,8
November 16 2013,UFC 167: St-Pierre vs Hendricks,Brian Ebersole,Rick Story,Rick Story,3,5.0,22,8
November 16 2013,UFC 167: St-Pierre vs Hendricks,Edwin Figueroa,Erik Perez,Erik Perez,3,5.0,22,8
November 16 2013,UFC 167: St-Pierre vs Hendricks,Anthony Lapsley,Jason High,Jason High,3,5.0,22,8
November 16 2013,UFC 167: St-Pierre vs Hendricks,Will Campuzano,Sergio Pettis,Sergio Pettis,3,5.0,22,8
November 16 2013,UFC 167: St-Pierre vs Hendricks,Cody Donovan,Gian Villante,Gian Villante,2,1.22,30,2
November 30 2013,The Ultimate Fighter 18 Finale,Gray Maynard,Nate Diaz,Nate Diaz,1,2.38,31,2
November 30 2013,The Ultimate Fighter 18 Finale,Jessica Rakoczy,Julianna Pena,Julianna Pena,1,4.59,31,2
November 30 2013,The Ultimate Fighter 18 Finale,Davey Grant,Chris Holdsworth,Chris Holdsworth,2,2.1,32,7
November 30 2013,The Ultimate Fighter 18 Finale,Peggy Morgan,Jessamyn Duke,Jessamyn Duke,3,5.0,22,8
November 30 2013,The Ultimate Fighter 18 Finale,Roxanne Modafferi,Raquel Pennington,Raquel Pennington,3,5.0,22,8
November 30 2013,The Ultimate Fighter 18 Finale,Maximo Blanco,Akira Corassani,Akira Corassani,1,0.25,22,1
November 30 2013,The Ultimate Fighter 18 Finale,Rani Yahya,Tom Niinimaki,Tom Niinimaki,3,5.0,22,6
November 30 2013,The Ultimate Fighter 18 Finale,Walt Harris,Jared Rosholt,Jared Rosholt,3,5.0,22,8
November 30 2013,The Ultimate Fighter 18 Finale,Drew Dober,Sean Spencer,Sean Spencer,3,5.0,22,8
November 30 2013,The Ultimate Fighter 18 Finale,Ryan Benoit,Joshua Sampo,Joshua Sampo,2,4.31,32,7
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Antonio Silva,Mark Hunt,Mark Hunt,5,5.0,22,3
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,James Te Huna,Mauricio Rua,Mauricio Rua,1,1.03,30,2
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Anthony Perosh,Ryan Bader,Ryan Bader,3,5.0,22,8
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Pat Barry,Soa Palelei,Soa Palelei,1,2.09,31,2
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Dylan Andrews,Clint Hester,Clint Hester,2,5.0,22,2
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Julie Kedzie,Bethe Correia,Bethe Correia,3,5.0,22,6
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Nam Phan,Takeya Mizugaki,Takeya Mizugaki,3,5.0,22,8
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Nick Ring,Caio Magalhaes,Caio Magalhaes,3,5.0,22,8
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Richie Vaculik,Justin Scoggins,Justin Scoggins,1,4.43,31,2
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Bruno Santos,Krzysztof Jotko,Krzysztof Jotko,3,5.0,22,8
December 06 2013,UFC Fight Night: Hunt vs Bigfoot,Ben Wall,Alex Garcia,Alex Garcia,1,0.43,30,2
December 14 2013,UFC on Fox: Johnson vs. Benavidez 2,Joseph Benavidez,Demetrious Johnson,Demetrious Johnson,1,2.08,30,2
December 14 2013,UFC on Fox: Johnson vs. Benavidez 2,Michael McDonald,Urijah Faber,Urijah Faber,2,3.22,10,7
December 14 2013,UFC on Fox: Johnson vs. Benavidez 2,Michael McDonald,Urijah Faber,Urijah Faber,2,3.22,10,7
December 14 2013,UFC on Fox: Johnson vs. Benavidez 2,Nik Lentz,Chad Mendes,Chad Mendes,3,5.0,22,8
December 14 2013,UFC on Fox: Johnson vs. Benavidez 2,Joe Lauzon,Mac Danzig,Joe Lauzon,3,5.0,22,8
